contractor_id,contractor_distance_degree,contractor_distance_weighted_degree,contractor_distance_weighted_degree_centrality,contractor_distance_degree_centrality,contractor_distance_betweenness_centrality,contractor_distance_closeness_centrality,contractor_distance_eigenvector_centrality,contractor_distance_pagerank,contractor_distance_clustering_coeff,contractor_distance_eccentricity,contractor_distance_hubs,contractor_distance_authorities,contractor_distance_load_centrality,contractor_distance_current_flow_betweenness_centrality,contractor_distance_current_flow_closeness_centrality,contractor_distance_contractor_distance_mean,contractor_distance_contractor_distance_std,contractor_distance_contractor_distance_median
288,791,281074,0.010762809952893896,0.986284289276808,2.0239800432093305e-05,0.0032462801353561194,0.025447788699460138,0.0007194891724103784,0.002514768704387762,2,0.0011824593119147912,0.0011824593119147925,0.0020416122024414494,0.0002079810106294898,172.3745102022296,350.8017456359102,3255.8825167906484,24.0
603,787,245439,0.009398284124566217,0.9812967581047382,2.0024860010205242e-05,0.00326906615579016,0.02219810398261794,0.000651711332662433,0.0021290907731653166,2,0.0010314591602081447,0.0010314591602081445,4.209716363020727e-05,0.0001857584186895967,160.88501883928203,347.26932668329175,3256.2378354828857,20.0
461,793,283300,0.010848047345734009,0.9887780548628429,2.032290152160495e-05,0.0032291704414139097,0.02546831568385686,0.0007243959007616306,0.0026146343658018266,2,0.0011834131206771993,0.0011834131206772004,0.0007294854066734715,0.00021926968858162533,173.04405504393713,353.5087281795511,3255.6157448631525,27.0
308,791,279223,0.010691931959117145,0.986284289276808,2.0239800432093305e-05,0.0032609049214455325,0.025430766482934936,0.0007153953536754496,0.0024027736292960367,2,0.0011816683560216354,0.001181668356021636,2.157682579020922e-05,0.00019999053684646134,171.81360364104583,348.4862842892768,3256.11694062462,21.0
137,788,279027,0.01068442677987336,0.9825436408977556,2.0084726052636605e-05,0.003262483474016068,0.025428590794435057,0.0007149906098837001,0.00239999242633429,2,0.0011815672602778404,0.0011815672602778409,0.0009778390396433757,0.00019829240984075864,171.75403106233486,348.28428927680795,3256.1370204749414,20.0
29,792,286647,0.010976209768840861,0.9875311720698254,2.0283368916513192e-05,0.0031944682325668466,0.025499400467162862,0.0007317638551963061,0.0028124736501132304,2,0.0011848575091037608,0.0011848575091037614,2.730699860137708e-06,0.00023188259749460166,174.04076939188639,357.85536159600997,3255.1722667041818,31.0
725,794,284236,0.010883888405796158,0.9900249376558603,2.035841349628291e-05,0.0032175625960354174,0.025476909619196794,0.0007264640723871773,0.0026683785796674355,2,0.0011838124472744419,0.001183812447274443,0.0004926664781571225,0.00022241461004060003,173.324013058684,354.6720698254364,3255.4961475916734,27.0
265,784,281138,0.010765260623667375,0.9775561097256857,1.9820519173039436e-05,0.0032322548403217748,0.025448424949394373,0.0007196244116992281,0.002549100971865713,2,0.0011824888759632973,0.0011824888759632982,0.00030056340342252125,0.00020805017588164943,172.39382869044664,351.1022443890274,3255.8513141412354,24.0
339,787,277948,0.010643110002301715,0.9812967581047382,2.0024860010205245e-05,0.003271706672323483,0.02541871390012991,0.0007126071306933332,0.0023442945198228642,2,0.001181108319590231,0.0011811083195902297,0.00042716022031184857,0.00019269792410426037,171.42509622823783,346.91770573566083,3256.272650016681,18.0
896,798,254607,0.009749342712867273,0.9950124688279302,2.0460557393895407e-05,0.0031584129171999607,0.02291741621719957,0.00067237767246833,0.002638094682900562,2,0.0010648827892707868,0.0010648827892707873,0.0,0.000171726554630398,163.99790776874121,317.6309226932668,3046.795814052157,32.0
485,789,216204,0.008278825373586571,0.983790523690773,2.0140494443074026e-05,0.00322421133459032,0.019629940492083824,0.0005985306363310993,0.0021462039550407485,2,0.000912126637065726,0.0009121266370657268,0.0,0.00013949232008240848,150.2150098794505,310.8241895261845,3047.4376171179674,24.0
361,795,215272,0.008243137480447764,0.9912718204488777,2.0389920012737313e-05,0.0032371603403458355,0.01960327025693054,0.0005964601027233069,0.0020840616662598996,2,0.0009108873754434121,0.0009108873754434122,0.0002512238003109806,0.00013473884934631235,149.8530073946965,309.46882793017454,3047.56191407586,24.0
117,790,281454,0.010777360810611435,0.9850374064837905,2.0192180742221258e-05,0.0032319943258752983,0.025451289205532687,0.0007203259765201532,0.0025447175793955543,2,0.0011826219667548953,0.0011826219667548958,4.956787316974904e-05,0.00020927108419948107,172.4891988995494,351.3004987531172,3255.83216695065,24.0
321,787,249090,0.009538087233847102,0.9812967581047382,2.0024860010205242e-05,0.003221504547061281,0.022232136630511275,0.0006597456072867124,0.002341742994312616,2,0.0010330405243842557,0.0010330405243842544,1.7574420575306235e-05,0.00020094231502048153,162.1358922715881,351.84912718204487,3255.773906656666,25.0
880,789,245425,0.009397748040334518,0.983790523690773,2.0140494443074026e-05,0.0032707459910931306,0.02283151139200286,0.0006521528552271121,0.002181131274113108,2,0.001060891127689032,0.0010608911276890314,0.0014615952317258909,0.00013161805180391577,160.88513550316725,306.3778054862843,3047.8559727483675,20.0
794,785,277104,0.010610791781476444,0.9788029925187032,1.9892772330094463e-05,0.0032805392846624562,0.02541078355294278,0.000710756551434893,0.0022984658166840485,2,0.0011807398273416942,0.0011807398273416937,0.002015141981621506,0.0001884682682679261,171.16691155398436,345.91022443890273,3256.3734570539427,17.0
283,789,279206,0.010691280999692939,0.983790523690773,2.0140494443074026e-05,0.003259288158461551,0.025430425932616737,0.0007153699590900694,0.0024094909852999022,2,0.001181652531978939,0.0011816525319789395,4.319083797242222e-05,0.00019949962969076726,171.80845420374206,348.52618453865335,3256.1123131263516,22.0
826,780,244913,0.009378142674146675,0.9725685785536159,1.948973960055674e-05,0.003273749994897522,0.02282682046879246,0.0006510209546926934,0.002183922974217823,2,0.0010606731588157006,0.0010606731588157004,0.0016403967261309248,0.00012864420897949728,160.70831565823238,305.96758104738154,3047.8933317529677,19.0
255,788,288801,0.01105869015706081,0.9825436408977556,2.0084726052636605e-05,0.003134465440759776,0.02551938774073345,0.0007364951393408096,0.002931159084269671,2,0.0011857862396128214,0.0011857862396128219,0.0,0.00024367532966472442,174.67587119292682,360.71820448877804,3254.8883913036047,33.0
494,790,279333,0.010696144049509063,0.9850374064837905,2.0192180742221258e-05,0.0032545003002905516,0.025431689207768397,0.0007156472666462837,0.002422117752932003,2,0.0011817112314393998,0.0011817112314394,0.00029736754733031203,0.0001991638098656376,171.84706208617175,348.6932668329177,3256.09320075678,22.0
0,797,249312,0.009546587998092613,0.9937655860349127,2.0440976979003907e-05,0.003224340959985205,0.022200018120164297,0.0006602391337042803,0.002312392678803436,2,0.0010315481027010527,0.0010315481027010534,0.00018251638695505315,0.00020491107308557625,162.21121049664964,351.8428927680798,3255.7759795046877,25.0
123,790,249163,0.009540882530198103,0.9850374064837905,2.0192180742221255e-05,0.0032243150340724065,0.022867570401340194,0.0006603715175243466,0.002394295899209911,2,0.0010625666489640984,0.0010625666489640984,4.732795337317336e-06,0.0001484200791783255,162.1655869714417,311.1072319201995,3047.410545804293,25.0
212,794,283728,0.010864436206531658,0.9900249376558603,2.035841349628291e-05,0.0032018268777796407,0.025472094549075435,0.0007253574786918948,0.0026547237455828753,2,0.0011835887097792206,0.0011835887097792206,0.0,0.00021827193138376696,173.17223576287404,354.0423940149626,3255.555547183498,27.0
302,786,283374,0.010850880933815844,0.9800498753117207,1.9960880675886805e-05,0.00320274749410966,0.025469202912908984,0.0007245407202981183,0.002670491273846652,2,0.0011834543467446916,0.0011834543467446933,0.0,0.00021777068922644943,173.0662256691967,353.9002493765586,3255.5700387456654,27.0
559,788,287218,0.010998074347148007,0.9825436408977556,2.0084726052636608e-05,0.0031547478561875543,0.025504606644289694,0.0007330243302791497,0.0028574767287250936,2,0.0011850994198133998,0.0011850994198134002,0.0,0.00023531924403745406,174.20960973418602,358.711970074813,3255.087169336849,32.0
218,789,246217,0.009428075091156337,0.983790523690773,2.0140494443074026e-05,0.0032591027308192457,0.022839130270091747,0.0006539054020552786,0.0022341207344560793,2,0.001061245147185537,0.0010612451471855358,0.0015119782193081625,0.00013422397226163724,161.15799332185338,307.35536159600997,3047.7621899836718,22.0
345,795,217925,0.00834472544235469,0.9912718204488777,2.0389920012737313e-05,0.003206101987623327,0.019627814104151525,0.0006023005857234464,0.002212972772651546,2,0.0009120278321266798,0.0009120278321266804,1.5566576691853388e-06,0.00014731608115287295,150.8795331746299,312.7992518703242,3047.2492375837087,27.0
636,791,245564,0.009403070590920671,0.986284289276808,2.0239800432093308e-05,0.0032720537236950544,0.02282995947754839,0.0006524835644402664,0.002168297529974156,2,0.0010608190162879323,0.0010608190162879328,0.00037279721921089045,0.00013190503042854464,160.93309296388387,347.2705735660848,3256.237722084878,19.0
682,785,280594,0.010744429922092793,0.9788029925187032,1.9892772330094463e-05,0.0032374216883033005,0.025443210054608808,0.0007184417647094918,0.0025195501828753656,2,0.0011822465601781145,0.0011822465601781156,0.0003854311726081796,0.00020394724660873352,172.22944870609564,350.3778054862843,3255.9223555199687,24.0
142,786,279023,0.010684273612950018,0.9800498753117207,1.996088067588681e-05,0.003258520095561587,0.025428729873499336,0.0007149678913536298,0.0024108115908541396,2,0.0011815737227385506,0.001181573722738551,7.114915294178906e-06,0.00019851236021542674,171.7527961895413,348.3229426433915,3256.1323168164636,22.0
189,790,281702,0.010786857159858672,0.9850374064837905,2.0192180742221258e-05,0.0032364026698304318,0.025453650839608592,0.0007208631864904748,0.0025591235152988777,2,0.0011827317026630875,0.0011827317026630885,0.0007241152549697665,0.0002102214542910776,172.56394837916383,351.68827930174564,3255.793181551306,24.0
806,793,283608,0.010859841198831382,0.9887780548628429,2.032290152160495e-05,0.0032093093982344797,0.025471162266407377,0.0007250789942282987,0.002651046807747396,2,0.0011835453902462277,0.0011835453902462297,0.00010280426690244843,0.00021852691911712483,173.13630932652566,353.9625935162095,3255.5639070913358,28.0
836,786,282046,0.010800029515266128,0.9800498753117207,1.996088067588681e-05,0.003221996352153756,0.02545675845515923,0.0007216335231607052,0.002589510824606458,2,0.0011828761014157291,0.001182876101415729,0.00014419932660287964,0.00021184965257680006,172.6675511377695,352.2219451371571,3255.7396774094786,26.0
201,786,278468,0.010663021702336243,0.9800498753117207,1.996088067588681e-05,0.0032636650714588013,0.02542353791751815,0.0007137514782786848,0.002379278551228165,2,0.0011813324728299833,0.0011813324728299841,0.0007792960199152333,0.00019562381301022535,171.58377340333973,347.6271820448878,3256.2016657141394,19.5
583,786,281878,0.010793596504485742,0.9800498753117207,1.996088067588681e-05,0.0032314864434711483,0.025455252341379946,0.0007212566984452906,0.0025775968357586738,2,0.0011828061181930532,0.001182806118193055,0.00012009157892276639,0.00021200999288852805,172.61696042431691,352.0423940149626,3255.7585415839553,24.0
107,790,279047,0.010685192614490073,0.9850374064837905,2.0192180742221258e-05,0.003259659077053138,0.025429007626661063,0.0007150170480313685,0.0023991905389370875,2,0.0011815866288427466,0.001181586628842747,6.76848512701281e-06,0.00019850199927326547,171.7600960605272,348.2917705735661,3256.135215095248,22.0
359,791,283520,0.010856471526517846,0.986284289276808,2.0239800432093308e-05,0.0032135787727494932,0.02547016763009352,0.0007248975867251901,0.0026508449915101763,2,0.0011834991733829393,0.0011834991733829406,2.423938370588599e-05,0.00021823933793805407,173.10998282471638,353.9339152119701,3255.5675211115267,27.0
351,790,277554,0.010628023060352477,0.9850374064837905,2.0192180742221258e-05,0.003277134427890784,0.02541507316910475,0.000711738333157131,0.002311434262929172,2,0.0011809391490444612,0.0011809391490444614,0.0004242221529417863,0.00019075480400503115,171.3046611119581,346.3852867830424,3256.32546216415,18.0
587,789,282577,0.010820362424339848,0.983790523690773,2.0140494443074026e-05,0.003225054086006804,0.025461730434047314,0.0007227954526051385,0.0026046419852955222,2,0.0011831071298482696,0.0011831071298482709,4.9814679373137554e-05,0.00021499984546702856,172.82718097622558,352.788029925187,3255.684178190693,25.0
773,793,251184,0.009618270118216912,0.9887780548628429,2.0322901521604953e-05,0.003204897659066024,0.022885844278658647,0.0006648167312126243,0.002491818252441943,2,0.0010634157646438591,0.00106341576464386,6.088092045581528e-05,0.00015618990879779414,162.8502699228883,313.498753117207,3047.1840275082764,27.0
565,791,253057,0.009689990530072048,0.986284289276808,2.0239800432093305e-05,0.003169046085516827,0.02225539675840783,0.0006684657065095856,0.002520034687632403,2,0.001034121331646232,0.0010341213316462314,0.0,0.0002206404773423713,163.47519325717894,356.7568578553616,3255.283350166582,28.0
417,787,248888,0.009530352304218306,0.9812967581047382,2.0024860010205245e-05,0.0032315124848396938,0.022865163529817302,0.0006597618473686902,0.0023861924658720403,2,0.0010624548110484968,0.0010624548110484962,0.0001175200748027267,0.00014807889479467637,162.07200907632327,310.713216957606,3047.4488145337855,25.0
115,791,289901,0.011100811060980003,0.986284289276808,2.0239800432093308e-05,0.003118547581181393,0.02552977861402452,0.0007389044617860139,0.0029737241400085474,2,0.001186269062895702,0.0011862690628957014,0.0,0.0002481907156236647,174.99833234359883,361.9501246882793,3254.76358857051,34.0
289,784,282607,0.010821511176264917,0.9775561097256857,1.9820519173039436e-05,0.00321789825503248,0.025461642588683928,0.000722889039838112,0.0026314946802551086,2,0.001183103048017458,0.0011831030480174603,7.942783984888462e-05,0.00021375558685503605,172.83623518381282,353.0062344139651,3255.660091735605,25.0
504,785,286900,0.010985897576742277,0.9788029925187032,1.9892772330094463e-05,0.0031510665299370965,0.025501650723700565,0.0007323290041167566,0.0028600139554654774,2,0.0011849620697329214,0.001184962069732922,0.0,0.00023236390275290368,174.11563588024907,358.41022443890273,3255.114863423044,31.0
270,792,278590,0.01066769329349819,0.9875311720698254,2.0283368916513192e-05,0.0032697592119961837,0.02542484596995428,0.0007140043091180917,0.0023590181718587105,2,0.001181393252915901,0.0011813932529159024,0.0005304158212334559,0.0001969915200188467,171.62092882643825,347.6022443890274,3256.206452617429,19.0
246,792,278353,0.010658618153290146,0.9875311720698254,2.0283368916513192e-05,0.0032694526316647712,0.025422545164167483,0.0007134914038905061,0.002349515704035972,2,0.0011812863434606377,0.0011812863434606381,0.0013765766350474797,0.00019514254803104338,171.54869807277325,347.3466334164589,3256.230184703649,20.0
272,792,247130,0.009463035441409267,0.9875311720698254,2.0283368916513195e-05,0.003248818151252334,0.02284738361894831,0.0006559222142367687,0.0022770375323269095,2,0.0010616286480596272,0.001061628648059628,0.0006612751179748419,0.0001382094424795434,161.47149322669748,308.4114713216958,3047.6625488238838,24.0
595,791,284489,0.010893576213697572,0.986284289276808,2.0239800432093305e-05,0.0032182468981236255,0.02547967881679609,0.0007269886453080646,0.0026918829379483124,2,0.0011839411210671444,0.0011839411210671441,9.662117724292186e-06,0.00022533148819579786,173.39946192687978,355.1645885286783,3255.4479674089785,28.0
53,789,280448,0.01073883932939079,0.983790523690773,2.0140494443074026e-05,0.003241818652179537,0.025441812970406947,0.0007181215789443974,0.0024874616459585625,2,0.001182181643133906,0.0011821816431339064,0.000337698788609001,0.00020433999654458242,172.1852642177041,350.1109725685786,3255.9517029647773,24.0
589,790,284015,0.010875425933281484,0.9850374064837905,2.0192180742221258e-05,0.003212857841055676,0.025474722317456896,0.0007259903730730536,0.0026788114367762884,2,0.0011837108119087565,0.0011837108119087591,4.059417277308879e-06,0.00022078621120039845,173.258026051191,354.6172069825436,3255.4992183077993,28.0
54,787,247222,0.009466558280646145,0.9812967581047382,2.0024860010205242e-05,0.003243877282747184,0.022214771950084436,0.0006556351124016993,0.0022380376712345714,2,0.001032233655531655,0.001032233655531656,0.0006860565601684274,0.00019299066152189041,161.49809285217964,349.5062344139651,3256.0101812203784,24.0
666,781,281358,0.010773684804451214,0.9738154613466334,1.9578731622597915e-05,0.003221401028277635,0.025450405073580748,0.0007201161629499494,0.002578361368999025,2,0.001182580884597547,0.0011825808845975475,6.226630676741355e-06,0.00020808154880990837,172.46024554753984,351.55610972568576,3255.8043388083183,24.0
500,792,277899,0.01064123370749077,0.9875311720698254,2.0283368916513192e-05,0.0032742846178028,0.025418297804973247,0.0007124951828947402,0.002323627318882518,2,0.0011810889852740555,0.0011810889852740555,0.0010934762689118747,0.00019259358439391213,171.41011983976327,346.7793017456359,3256.286659127616,18.0
206,789,248596,0.0095191711188143,0.983790523690773,2.0140494443074026e-05,0.0032504508886051836,0.022862815906221096,0.0006591188477493562,0.0023686905711841184,2,0.0010623457261525549,0.0010623457261525555,0.0006039924246265913,0.00014521868390053808,161.97255069008432,310.35536159600997,3047.480748259729,24.0
273,788,278360,0.010658886195405996,0.9825436408977556,2.0084726052636608e-05,0.003270092516707237,0.025422534414308383,0.0007135119941039314,0.0023596031916301137,2,0.0011812858439566873,0.001181285843956688,0.00046169093744520475,0.00019541542791313833,171.55083456450888,347.42394014962593,3256.223776972074,18.0
618,789,255365,0.009778367844840681,0.983790523690773,2.0140494443074026e-05,0.0031465047119104226,0.02292560867615864,0.0006740005163798552,0.0027048888975148735,2,0.0010652634608292492,0.0010652634608292496,0.0,0.0001782879631036303,164.24998376529172,318.9700748129676,3046.6721836880765,34.0
545,792,277276,0.010617377959180172,0.9875311720698254,2.0283368916513192e-05,0.003279962374496452,0.02541253739857673,0.0007111235976883837,0.0022902631197005705,2,0.0011808213216957235,0.0011808213216957224,0.0006008379754735778,0.0001890849467372685,171.2195815074597,345.97381546134665,3256.366034535131,17.0
9,785,284436,0.010891546751963284,0.9788029925187032,1.9892772330094463e-05,0.0031988512853239736,0.025478841793209993,0.00072690184321972,0.002734467593823382,2,0.0011839022278514947,0.0011839022278514956,6.0662992972008935e-05,0.00022124662900166009,173.38372404727025,355.2556109725686,3255.431513306249,28.0
327,789,281941,0.010796008883528387,0.983790523690773,2.0140494443074026e-05,0.0032254302249355516,0.02545578073858532,0.000721401085040362,0.002576853469565364,2,0.0011828306707466476,0.001182830670746649,0.0011943897392851532,0.00021068424011605976,172.63594596797947,351.93017456359104,3255.767776246666,24.0
581,793,284334,0.01088764099541805,0.9887780548628429,2.0322901521604953e-05,0.003218505200975986,0.025477931835210424,0.0007266731797552908,0.002678334967858279,2,0.0011838599456586193,0.0011838599456586206,1.4680402548924484e-06,0.00022383181950988955,173.3532603610238,354.7992518703242,3255.4837087792007,29.0
126,793,244942,0.009379253134340909,0.9887780548628429,2.0322901521604953e-05,0.003276424856707479,0.022826885464621326,0.0006511011168112753,0.0021452254409151297,2,0.0010606761789179189,0.0010606761789179182,0.000626028080397528,0.000127925502544566,160.7183469516387,305.6633416458853,3047.9216174542807,18.0
577,789,278772,0.010674662388510276,0.983790523690773,2.0140494443074026e-05,0.003260109591713956,0.025426392431713386,0.0007144180720200823,0.0023931032987336465,2,0.0011814651109515514,0.0011814651109515514,5.561450024860438e-06,0.00019648429449069024,171.6764039124512,347.91022443890273,3256.1722094505694,20.0
661,794,285480,0.010931523318955682,0.9900249376558603,2.0358413496282906e-05,0.003178125619179711,0.025488732796430155,0.0007291808768493045,0.002754694809739458,2,0.0011843618241252625,0.0011843618241252625,5.188858897284465e-07,0.00022542397749375403,173.69460693003117,356.2431421446384,3255.332202295179,29.0
678,788,281508,0.010779428564076559,0.9825436408977556,2.0084726052636605e-05,0.0032332842830937935,0.02545184056889465,0.0007204393469590495,0.0025506661380860643,2,0.0011826475864560526,0.001182647586456053,0.00048721059499134256,0.0002101260222593457,172.50546865806956,351.43266832917703,3255.819353711154,24.0
405,794,280224,0.01073026198168361,0.9900249376558603,2.0358413496282906e-05,0.0032468189675763427,0.02543974367561106,0.000717630804707951,0.002456903306992713,2,0.001182085491089837,0.0011820854910898375,0.0011354818250063367,0.00020290002882043958,172.11744596053475,349.6384039900249,3255.9987161195613,24.0
440,794,244531,0.009363515232967464,0.9900249376558603,2.0358413496282913e-05,0.003280472191658111,0.022165993729014198,0.0006497018611019734,0.002061067293999133,2,0.0010299671221835416,0.001029967122183541,0.0016699208599371305,0.00018236284314303365,160.5710452018501,345.928927680798,3256.370285209148,18.0
741,788,278054,0.010647168925770292,0.9825436408977556,2.0084726052636608e-05,0.003276063495175772,0.025419548558726905,0.0007128503625465798,0.0023456870785574548,2,0.0011811471029140735,0.0011811471029140744,0.0007043934713096689,0.0001929265152289968,171.45747911969528,347.0274314214464,3256.2620416116824,18.0
601,795,219736,0.008414071766898016,0.9912718204488777,2.0389920012737313e-05,0.0031888541198643347,0.01964450868270644,0.0006063290067791901,0.0022881878612174902,2,0.0009128035639634956,0.0009128035639634972,0.0006881601004302624,0.00015959562637323746,151.57386244711876,315.0211970074813,3047.0450859979796,30.0
267,788,278129,0.010650040805582964,0.9825436408977556,2.0084726052636605e-05,0.003272347440061367,0.025420539803704123,0.0007129926714254846,0.002346737067516767,2,0.001181193162195198,0.0011811931621951988,0.0013410860450789057,0.00019477261110021,171.48033685982523,347.1284289276808,3256.2526871791333,18.0
751,791,277729,0.010634724113248712,0.986284289276808,2.0239800432093305e-05,0.0032760099669131163,0.025416764356618674,0.0007121195132467003,0.0023210088418541327,2,0.0011810177319204703,0.00118101773192047,0.0014121800000983225,0.00019137763729599135,171.35817132780528,346.6147132169576,3256.3020695986406,18.0
240,788,286313,0.010963420330741762,0.9825436408977556,2.0084726052636605e-05,0.0031587114662801645,0.0254964859851575,0.0007310154971926966,0.002819788968385135,2,0.001184722084512361,0.001184722084512361,0.0,0.00022985187387419636,173.94183281203019,357.58478802992516,3255.197258144462,30.0
57,788,285356,0.010926775144332063,0.9825436408977556,2.0084726052636605e-05,0.0031774708599773376,0.02548777498736945,0.0007288924617398144,0.002764944430181617,2,0.0011843173184805363,0.001184317318480536,0.0,0.00022784637314498214,173.65769934054933,356.2793017456359,3255.331804186989,30.0
541,792,284410,0.010890551166961557,0.9875311720698254,2.0283368916513192e-05,0.0031910491469315,0.025479004462416414,0.0007268092462341403,0.00269969118088539,2,0.00118390978645394,0.0011839097864539412,3.1133153383706776e-06,0.00022302140781143485,173.37591012471785,354.96633416458855,3255.463727338052,29.0
735,793,285951,0.010949558724179263,0.9887780548628429,2.032290152160495e-05,0.003176564715574673,0.0254930778807181,0.0007302198049680817,0.002769516475799089,2,0.0011845637232151189,0.001184563723215119,0.0,0.00023023287759166435,173.83447562790886,356.9501246882793,3255.2658754863783,31.0
99,791,284731,0.010902842812559795,0.986284289276808,2.0239800432093305e-05,0.0032194354346639265,0.025481597752209168,0.0007275508611912558,0.0027085014014104447,2,0.0011840302864981746,0.0011840302864981746,0.00026096744468940224,0.00022523119224261942,173.47167081732587,355.5087281795511,3255.4113678736567,28.0
261,788,282241,0.010807496402779075,0.9825436408977556,2.0084726052636605e-05,0.003215318063913467,0.025458577860781685,0.0007220521195329494,0.002594598846543003,2,0.0011829606420862698,0.0011829606420862707,0.0,0.00021305195952594247,172.72620123488403,352.3790523690773,3255.7249004907503,26.0
371,784,282199,0.01080588815008398,0.9775561097256857,1.9820519173039436e-05,0.0032367422713697634,0.025457974589143135,0.0007219816839623698,0.002602852680073664,2,0.001182932610410314,0.0011829326104103141,0.0013576055269963446,0.00021297551564187657,172.71358698185958,352.4551122194514,3255.7175419120995,24.0
646,781,279703,0.010710311989918246,0.9738154613466334,1.9578731622597915e-05,0.0032502796375249244,0.02543483603454558,0.000716485592428871,0.002466817857084415,2,0.0011818574521845339,0.0011818574521845345,0.001296512852772591,0.0002015597133744903,171.95945442657384,349.40773067331673,3256.0235131510262,24.0
568,787,245579,0.009403644966883205,0.9812967581047382,2.0024860010205245e-05,0.0032670819092468196,0.022832808801536972,0.0006524992842813746,0.0021977095054575967,2,0.001060951413240877,0.0010609514132408765,5.39973162171795e-05,0.00013191426572210194,160.93826536949055,306.5511221945137,3047.8396942756835,20.0
104,788,277756,0.010635757989981275,0.9825436408977556,2.0084726052636605e-05,0.003274404932021394,0.025416989387363188,0.0007121799011777567,0.0023291838432316038,2,0.001181028188219933,0.0011810281882199331,6.128858125252438e-05,0.0001920007351056957,171.36642182804798,346.6907730673317,3256.2952673328905,18.0
585,789,283902,0.010871098967697057,0.983790523690773,2.0140494443074026e-05,0.003207833192673981,0.025474111891070482,0.0007257068857387323,0.0026833924143136244,2,0.0011836824477796247,0.0011836824477796254,0.00041253471797802327,0.00022027763259384686,173.22420839980012,354.4551122194514,3255.514755104664,27.0
878,788,283768,0.010865967875765083,0.9825436408977556,2.0084726052636605e-05,0.0032197327059805933,0.0254725067819233,0.0007254405012562259,0.0026807138411971965,2,0.0011836078646289964,0.001183607864628998,0.0005150444657759265,0.0002182432250877456,173.18419256037095,354.30423940149626,3255.528590214628,27.0
638,795,247444,0.009475059044891656,0.9912718204488777,2.038992001273731e-05,0.003247187053359948,0.02285040757436116,0.0006566051142173248,0.0022808102779055634,2,0.0010617691594525416,0.0010617691594525416,0.0003819029541010383,0.00014064439088924536,161.57903638475415,308.72319201995015,3047.6347167069875,24.0
390,791,278018,0.01064579042346021,0.986284289276808,2.0239800432093308e-05,0.0032722806817115416,0.025419461684273163,0.0007127541588689733,0.0023374777398767134,2,0.0011811430661976435,0.0011811430661976443,0.0007768544264274079,0.0001930204228493483,171.4464647589268,346.94389027431424,3256.2693366953636,18.5
116,784,278811,0.010676155766012864,0.9775561097256857,1.9820519173039436e-05,0.0032595398440135423,0.025426729967755305,0.0007145039730779863,0.0024070500609389743,2,0.0011814807949326075,0.0011814807949326082,1.8381433515095035e-06,0.00019734808241318172,171.6882743144474,348.1384039900249,3256.1505238937643,21.0
94,791,285683,0.010939296540315314,0.986284289276808,2.0239800432093305e-05,0.00317793671864165,0.02549047554274935,0.0007296410964384428,0.0027734915396680875,2,0.0011844428027375006,0.0011844428027375014,0.0,0.00022717741928347563,173.7549359473205,356.65211970074813,3255.291871854663,30.0
233,788,278498,0.010664170454261313,0.9825436408977556,2.0084726052636608e-05,0.003265007022614855,0.025423846541647435,0.0007138139657477631,0.002373278336316869,2,0.0011813468133874243,0.0011813468133874236,3.921681569152764e-05,0.0001957727011893031,171.5929152160646,347.60598503740647,3256.2040516269553,20.0
478,784,250142,0.009578370134686185,0.9775561097256857,1.9820519173039436e-05,0.0032168269732145006,0.022875683898569966,0.0006625377537269269,0.002464660661342198,2,0.0010629436514795164,0.0010629436514795162,1.0118274849704703e-05,0.00015375116684789014,162.4979138144983,312.5947630922693,3047.2707019083673,28.0
434,784,282401,0.010813623079712776,0.9775561097256857,1.9820519173039436e-05,0.0032284554940100476,0.025460016563350864,0.0007224150551160141,0.002613932708083848,2,0.0011830274929733981,0.0011830274929733983,4.8943467406140405e-05,0.00021448270500657604,172.77430829722022,352.6770573566085,3255.695029719328,28.0
859,792,277675,0.010632656359783589,0.9875311720698254,2.0283368916513195e-05,0.003276050112946117,0.025416215460102146,0.0007120027623689924,0.0023128929646412774,2,0.001180992226843981,0.0011809922268439805,0.00022364225446813615,0.00019122802142109525,171.34166490350572,346.4650872817955,3256.317290518905,18.0
303,789,280674,0.010747493260559644,0.983790523690773,2.0140494443074026e-05,0.0032388598567147783,0.025444030397549097,0.0007186066412484374,0.0025021631503230443,2,0.0011822846783093276,0.0011822846783093284,6.690041237983835e-06,0.0002056933893511527,172.25362841677807,350.4114713216958,3255.9218497076718,24.0
462,790,282319,0.010810483157784255,0.9850374064837905,2.0192180742221258e-05,0.003223343113218922,0.025459207669344425,0.0007222344930916394,0.0025937998491064995,2,0.0011829899068294073,0.0011829899068294086,1.0377717794568926e-05,0.0002124450274803417,172.74967430505757,352.43765586034914,3255.718153243886,24.0
532,790,283533,0.01085696931901871,0.9850374064837905,2.0192180742221258e-05,0.0032164141393886407,0.025470459840496486,0.0007249139755022075,0.0026549137843312445,2,0.0011835127512586482,0.0011835127512586495,6.797042298177102e-06,0.00021882131969576697,173.11385541872133,353.96882793017454,3255.5638110956647,28.0
49,790,286811,0.010982489612697906,0.9850374064837905,2.0192180742221258e-05,0.003154871956256638,0.025501113505238242,0.0007321041248003486,0.0028327718796380763,2,0.001184937107289982,0.0011849371072899827,0.0,0.00023324992323518317,174.08927150945053,358.16583541147133,3255.141591038356,30.0
